#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
212          53.046070   -27.749091  0.0000      936354      53.046015   -27.748984  22.2480     0.433       5.434e-01   0.000e+00   1.000e+00   1.320e-01   7.429e-04   9.652e+01   0.997       1           
214          53.047424   -27.870404  0.0000      756936      53.047244   -27.870417  26.5892     0.649       7.158e-02   0.000e+00   1.000e+00   1.118e-01   3.672e-03   2.179e+00   0.891       1           
215          53.047561   -27.780504  0.0000      933892      53.047570   -27.780613  23.4952     0.392       7.260e-01   0.000e+00   1.000e+00   1.697e-01   1.770e-03   6.962e+01   0.996       1           
216          53.047677   -27.865133  0.0000      757437      53.047649   -27.865090  23.1044     0.184       2.057e+00   0.000e+00   1.000e+00   1.614e-01   1.388e-03   2.391e+02   0.999       1           
218          53.047913   -27.804210  0.0000      931456      53.047929   -27.804403  22.0598     0.696       4.137e-02   0.000e+00   1.000e+00   1.242e-01   6.382e-04   8.051e+00   0.968       1           
219          53.047992   -27.786942  0.0000      933366      53.047980   -27.787039  23.0084     0.351       9.460e-01   0.000e+00   1.000e+00   1.588e-01   1.302e-03   1.154e+02   0.998       1           
220          53.048563   -27.624096  0.0000      550820      53.048547   -27.623961  18.9048     0.489       3.477e-01   0.000e+00   1.000e+00   2.317e-02   4.166e-05   1.934e+02   0.999       1           
221          53.049089   -27.774479  0.0000      934232      53.049090   -27.774566  26.6571     0.314       1.171e+00   0.000e+00   1.000e+00   1.091e-01   3.632e-03   3.519e+01   0.992       1           
222          53.050049   -27.833064  0.0000      748119      53.050205   -27.833213  26.7597     0.777       1.465e-02   0.000e+00   1.000e+00   1.050e-01   3.563e-03   4.317e-01   0.618       1           
223          53.050362   -27.752216  0.0000      936041      53.050390   -27.752212  27.3528     0.102       2.523e+00   0.000e+00   1.000e+00   8.121e-02   3.010e-03   6.805e+01   0.996       1           
224          53.050825   -27.758323  0.0000      935675      53.050846   -27.758419  23.6924     0.354       9.297e-01   0.000e+00   1.000e+00   1.724e-01   1.979e-03   8.100e+01   0.997       1           
225          53.050973   -27.772385  0.0000      934461      53.050966   -27.772476  24.4329     0.327       1.092e+00   0.000e+00   1.000e+00   1.729e-01   2.799e-03   6.743e+01   0.996       1           
227          53.051423   -27.869977  0.0000      757029      53.051318   -27.870147  22.8509     0.720       3.067e-02   0.000e+00   1.000e+00   1.540e-01   1.168e-03   4.046e+00   0.938       1           
228          53.051531   -27.809860  0.0000      939304      53.051540   -27.809993  22.9081     0.482       3.691e-01   0.000e+00   1.000e+00   1.558e-01   1.215e-03   4.731e+01   0.994       1           
229          53.051638   -27.820078  0.0000      749196      53.051642   -27.820265  22.5724     0.672       5.463e-02   0.000e+00   1.000e+00   1.445e-01   9.543e-04   8.272e+00   0.969       1           
230          53.052190   -27.774692  0.0000      934221      53.052237   -27.774844  26.6739     0.572       1.620e-01   0.000e+00   1.000e+00   1.084e-01   3.621e-03   4.850e+00   0.948       1           
231          53.052237   -27.798242  0.0000      932587      53.052203   -27.798321  23.1438     0.310       1.200e+00   0.000e+00   1.000e+00   1.624e-01   1.424e-03   1.369e+02   0.998       1           
232          53.052387   -27.827171  0.0000      748593      53.052392   -27.827331  25.9764     0.576       1.544e-01   0.000e+00   1.000e+00   1.350e-01   3.836e-03   5.436e+00   0.953       1           
233          53.052764   -27.696825  0.0000      940764      53.052771   -27.697055  26.4797     0.829       7.094e-03   0.000e+00   1.000e+00   1.161e-01   3.729e-03   2.209e-01   0.453       1           
234          53.053624   -27.869184  0.0000      757037      53.053646   -27.869236  24.8532     0.205       1.918e+00   0.000e+00   1.000e+00   1.669e-01   3.229e-03   9.913e+01   0.997       1           
236          53.053902   -27.876837  0.0000      756330      53.053959   -27.876970  24.0057     0.522       2.601e-01   0.000e+00   1.000e+00   1.744e-01   2.325e-03   1.951e+01   0.987       1           
237          53.054377   -27.823118  0.0000      748990      53.054204   -27.822975  24.1129     0.808       9.603e-03   0.000e+00   1.000e+00   1.745e-01   2.445e-03   6.855e-01   0.720       1           
240          53.054999   -27.924576  0.0000      752686      53.055111   -27.924694  24.3851     0.586       1.407e-01   0.000e+00   1.000e+00   1.733e-01   2.747e-03   8.873e+00   0.971       1           
241          53.055055   -27.964644  0.0000      749862      53.055254   -27.964579  23.9860     0.752       2.036e-02   0.000e+00   1.000e+00   1.744e-01   2.302e-03   1.542e+00   0.853       1           
242          53.055176   -27.711378  0.0000      939602      53.055181   -27.711431  21.1787     0.191       2.013e+00   0.000e+00   1.000e+00   8.702e-02   2.984e-04   5.870e+02   1.000       1           
244          53.056212   -27.831396  0.0000      748508      53.056198   -27.831364  23.9777     0.125       2.411e+00   0.000e+00   1.000e+00   1.744e-01   2.293e-03   1.833e+02   0.999       1           
245          53.056870   -27.798513  0.0000      932564      53.056831   -27.798306  24.6389     0.759       1.861e-02   0.000e+00   1.000e+00   1.705e-01   3.018e-03   1.051e+00   0.798       1           
247          53.057608   -27.757047  0.0000      935655      53.057623   -27.757191  24.2365     0.521       2.609e-01   0.000e+00   1.000e+00   1.742e-01   2.583e-03   1.759e+01   0.985       1           
248          53.057693   -27.933359  0.0000      751931      53.057695   -27.933356  27.1032     0.013       2.759e+00   0.000e+00   1.000e+00   9.117e-02   3.271e-03   7.692e+01   0.997       1           
249          53.057811   -27.713630  0.0000      939346      53.057764   -27.713662  22.9978     0.205       1.917e+00   0.000e+00   1.000e+00   1.585e-01   1.293e-03   2.351e+02   0.999       1           
250          53.057870   -27.833452  0.0000      748074      53.057914   -27.833548  27.6421     0.382       7.798e-01   0.000e+00   1.000e+00   6.998e-02   2.675e-03   2.040e+01   0.987       1           
252          53.058359   -27.850128  0.0000      746763      53.058395   -27.850274  23.4803     0.540       2.205e-01   0.000e+00   1.000e+00   1.695e-01   1.755e-03   2.130e+01   0.988       1           
253          53.058667   -27.708387  0.0000      939791      53.058663   -27.708430  24.1545     0.155       2.244e+00   0.000e+00   1.000e+00   1.744e-01   2.491e-03   1.571e+02   0.998       1           
254          53.058915   -27.819501  0.0000      749239      53.058913   -27.819541  24.2700     0.143       2.315e+00   0.000e+00   1.000e+00   1.740e-01   2.620e-03   1.538e+02   0.998       1           
255          53.059035   -27.776208  0.0000      934143      53.059173   -27.776327  26.6333     0.658       6.437e-02   0.000e+00   1.000e+00   1.100e-01   3.646e-03   1.942e+00   0.879       1           
257          53.059721   -27.822472  0.0000      749005      53.059621   -27.822459  23.5702     0.365       8.709e-01   0.000e+00   1.000e+00   1.709e-01   1.848e-03   8.051e+01   0.997       1           
258          53.060113   -27.852965  0.0000      746534      53.060154   -27.853057  24.0257     0.364       8.738e-01   0.000e+00   1.000e+00   1.745e-01   2.347e-03   6.496e+01   0.996       1           
259          53.060236   -27.749049  0.0000      936350      53.060228   -27.749128  26.3079     0.286       1.360e+00   0.000e+00   1.000e+00   1.227e-01   3.794e-03   4.401e+01   0.994       1           
260          53.060687   -27.906056  0.0000      754022      53.060679   -27.906094  26.2761     0.139       2.336e+00   0.000e+00   1.000e+00   1.240e-01   3.803e-03   7.614e+01   0.997       1           
261          53.060751   -27.882355  0.0000      755853      53.060648   -27.882301  24.3541     0.420       5.982e-01   0.000e+00   1.000e+00   1.735e-01   2.713e-03   3.826e+01   0.993       1           
264          53.061609   -27.734077  0.0000      937498      53.061642   -27.734113  26.1571     0.175       2.120e+00   0.000e+00   1.000e+00   1.284e-01   3.827e-03   7.116e+01   0.996       1           
265          53.061679   -27.944484  0.0000      751208      53.061817   -27.944638  22.7881     0.745       2.243e-02   0.000e+00   1.000e+00   1.520e-01   1.117e-03   3.052e+00   0.920       1           
266          53.061804   -27.793985  0.0000      932865      53.061852   -27.794042  24.7168     0.269       1.478e+00   0.000e+00   1.000e+00   1.693e-01   3.097e-03   8.078e+01   0.997       1           
267          53.061907   -27.850979  0.0000      746676      53.061929   -27.851102  26.8288     0.451       4.731e-01   0.000e+00   1.000e+00   1.022e-01   3.511e-03   1.377e+01   0.981       1           
268          53.061945   -27.706452  0.0000      939972      53.062021   -27.706551  25.5792     0.450       4.778e-01   0.000e+00   1.000e+00   1.484e-01   3.743e-03   1.894e+01   0.986       1           
270          53.062214   -27.645425  0.0000      553590      53.062097   -27.645546  23.5028     0.606       1.141e-01   0.000e+00   1.000e+00   1.699e-01   1.778e-03   1.090e+01   0.976       1           
271          53.062412   -27.706914  0.0000      939971      53.062452   -27.707040  24.0656     0.474       3.936e-01   0.000e+00   1.000e+00   1.745e-01   2.392e-03   2.872e+01   0.991       1           
272          53.062429   -27.857476  0.0000      758083      53.062454   -27.857565  23.0856     0.334       1.050e+00   0.000e+00   1.000e+00   1.609e-01   1.371e-03   1.232e+02   0.998       1           
273          53.062796   -27.726398  0.0000      938177      53.062850   -27.726547  25.1491     0.569       1.659e-01   0.000e+00   1.000e+00   1.604e-01   3.483e-03   7.643e+00   0.966       1           
274          53.063198   -27.699686  0.0000      940521      53.063283   -27.699706  25.3571     0.313       1.178e+00   0.000e+00   1.000e+00   1.550e-01   3.627e-03   5.034e+01   0.995       1           
277          53.063901   -27.824432  0.0000      748840      53.063857   -27.824289  23.1341     0.538       2.232e-01   0.000e+00   1.000e+00   1.622e-01   1.415e-03   2.557e+01   0.990       1           
278          53.064103   -27.845743  0.0000      747302      53.064076   -27.845879  20.4081     0.498       3.213e-01   0.000e+00   1.000e+00   5.861e-02   1.489e-04   1.265e+02   0.998       1           
279          53.064344   -27.775400  0.0000      934216      53.064483   -27.775450  24.3738     0.533       2.340e-01   0.000e+00   1.000e+00   1.734e-01   2.735e-03   1.484e+01   0.982       1           
281          53.065671   -27.664986  0.0000      930834      53.065719   -27.665070  25.1421     0.348       9.628e-01   0.000e+00   1.000e+00   1.606e-01   3.478e-03   4.447e+01   0.994       1           
282          53.065728   -27.890321  0.0000      755235      53.065848   -27.890249  24.0926     0.502       3.109e-01   0.000e+00   1.000e+00   1.745e-01   2.422e-03   2.240e+01   0.988       1           
283          53.065799   -27.774924  0.0000      934264      53.065849   -27.775104  22.6871     0.674       5.373e-02   0.000e+00   1.000e+00   1.486e-01   1.039e-03   7.687e+00   0.967       1           
285          53.066227   -27.800537  0.0000      932344      53.066419   -27.800693  26.0568     0.890       2.853e-03   0.000e+00   1.000e+00   1.321e-01   3.836e-03   9.828e-02   0.270       1           
287          53.066704   -27.816555  0.0000      749456      53.066787   -27.816656  27.2705     0.469       4.094e-01   0.000e+00   1.000e+00   8.447e-02   3.100e-03   1.116e+01   0.977       1           
288          53.066736   -27.782239  0.0000      933691      53.066852   -27.782335  26.2540     0.542       2.151e-01   0.000e+00   1.000e+00   1.248e-01   3.808e-03   7.049e+00   0.964       1           
289          53.067243   -27.945536  0.0000      751004      53.067263   -27.945622  22.4486     0.318       1.149e+00   0.000e+00   1.000e+00   1.399e-01   8.689e-04   1.849e+02   0.999       1           
290          53.067365   -27.828226  0.0000      748580      53.067375   -27.828326  22.8688     0.362       8.842e-01   0.000e+00   1.000e+00   1.546e-01   1.183e-03   1.156e+02   0.998       1           
291          53.067541   -27.658349  0.0000      931452      53.067531   -27.658515  20.5144     0.597       1.251e-01   0.000e+00   1.000e+00   6.214e-02   1.639e-04   4.743e+01   0.994       1           
293          53.068410   -27.866429  0.0000      757286      53.068432   -27.866543  25.8134     0.419       5.998e-01   0.000e+00   1.000e+00   1.407e-01   3.816e-03   2.211e+01   0.988       1           
294          53.068558   -27.746895  0.0000      936506      53.068767   -27.747021  23.4631     0.880       3.305e-03   0.000e+00   1.000e+00   1.692e-01   1.737e-03   3.219e-01   0.547       1           
295          53.068889   -27.790867  0.0000      933044      53.068915   -27.790962  24.3009     0.356       9.181e-01   0.000e+00   1.000e+00   1.739e-01   2.654e-03   6.014e+01   0.996       1           
298          53.069729   -27.724316  0.0000      938486      53.069764   -27.724388  24.0767     0.288       1.346e+00   0.000e+00   1.000e+00   1.745e-01   2.404e-03   9.770e+01   0.997       1           
299          53.070247   -27.845542  0.0000      747084      53.070267   -27.845577  26.9745     0.145       2.303e+00   0.000e+00   1.000e+00   9.635e-02   3.390e-03   6.545e+01   0.996       1           
301          53.070571   -27.834359  0.0000      748049      53.070628   -27.834503  24.0102     0.556       1.895e-01   0.000e+00   1.000e+00   1.744e-01   2.330e-03   1.419e+01   0.982       1           
302          53.070663   -27.850660  0.0000      746708      53.070798   -27.850724  25.4442     0.538       2.244e-01   0.000e+00   1.000e+00   1.524e-01   3.677e-03   9.304e+00   0.972       1           
303          53.070767   -27.900328  0.0000      754442      53.070837   -27.900431  27.1930     0.449       4.816e-01   0.000e+00   1.000e+00   8.757e-02   3.181e-03   1.326e+01   0.980       1           
304          53.071076   -27.822679  0.0000      749131      53.071135   -27.822798  21.6177     0.477       3.836e-01   0.000e+00   1.000e+00   1.054e-01   4.396e-04   9.195e+01   0.997       1           
305          53.071229   -27.693560  0.0000      928373      53.071317   -27.693683  26.5271     0.544       2.119e-01   0.000e+00   1.000e+00   1.142e-01   3.706e-03   6.532e+00   0.961       1           
306          53.071454   -27.717589  0.0000      938971      53.071455   -27.717669  22.6567     0.287       1.352e+00   0.000e+00   1.000e+00   1.475e-01   1.016e-03   1.964e+02   0.999       1           
307          53.071511   -27.769766  0.0000      934670      53.071515   -27.769857  26.1679     0.328       1.085e+00   0.000e+00   1.000e+00   1.280e-01   3.825e-03   3.633e+01   0.993       1           
308          53.071521   -27.872429  0.0000      756787      53.071576   -27.872499  24.6075     0.319       1.144e+00   0.000e+00   1.000e+00   1.709e-01   2.985e-03   6.552e+01   0.996       1           
309          53.071699   -27.814885  0.0000      935445      53.071658   -27.814925  24.3937     0.206       1.908e+00   0.000e+00   1.000e+00   1.732e-01   2.757e-03   1.199e+02   0.998       1           
311          53.072011   -27.869340  0.0000      757041      53.071959   -27.869302  23.2775     0.231       1.737e+00   0.000e+00   1.000e+00   1.656e-01   1.551e-03   1.854e+02   0.999       1           
312          53.072572   -27.822472  0.0000      749132      53.072515   -27.822493  21.3802     0.219       1.825e+00   0.000e+00   1.000e+00   9.532e-02   3.571e-04   4.873e+02   0.999       1           
313          53.072704   -27.834134  0.0000      748020      53.072756   -27.834269  26.8437     0.521       2.618e-01   0.000e+00   1.000e+00   1.016e-01   3.499e-03   7.601e+00   0.966       1           
314          53.072818   -27.757950  0.0000      935591      53.072950   -27.757926  24.0743     0.481       3.701e-01   0.000e+00   1.000e+00   1.745e-01   2.401e-03   2.690e+01   0.990       1           
315          53.073070   -27.770467  0.0000      934629      53.073086   -27.770524  24.1895     0.213       1.864e+00   0.000e+00   1.000e+00   1.744e-01   2.530e-03   1.284e+02   0.998       1           
316          53.073191   -27.828203  0.0000      748571      53.073235   -27.828123  22.5177     0.329       1.082e+00   0.000e+00   1.000e+00   1.425e-01   9.159e-04   1.683e+02   0.998       1           
317          53.073475   -27.803286  0.0000      931507      53.073501   -27.803344  25.0281     0.229       1.750e+00   0.000e+00   1.000e+00   1.633e-01   3.386e-03   8.439e+01   0.997       1           
318          53.074273   -27.777877  0.0000      934039      53.074052   -27.777839  24.0718     0.808       9.607e-03   0.000e+00   1.000e+00   1.745e-01   2.399e-03   6.990e-01   0.724       1           
319          53.074347   -27.835246  0.0000      747978      53.074453   -27.835339  22.0516     0.508       2.953e-01   0.000e+00   1.000e+00   1.238e-01   6.340e-04   5.768e+01   0.995       1           
320          53.074729   -27.849895  0.0000      746976      53.074523   -27.849839  19.7492     0.768       1.658e-02   0.000e+00   1.000e+00   3.984e-02   8.321e-05   7.940e+00   0.968       1           
321          53.074827   -27.789343  0.0000      933460      53.074789   -27.789367  23.5291     0.162       2.199e+00   0.000e+00   1.000e+00   1.703e-01   1.805e-03   2.074e+02   0.999       1           
322          53.075062   -27.831354  0.0000      748319      53.075172   -27.831470  22.7214     0.575       1.563e-01   0.000e+00   1.000e+00   1.498e-01   1.065e-03   2.198e+01   0.988       1           
323          53.075126   -27.788478  0.0000      933461      53.075104   -27.788560  23.0532     0.305       1.233e+00   0.000e+00   1.000e+00   1.600e-01   1.342e-03   1.471e+02   0.998       1           
325          53.075436   -27.616614  0.0000      551319      53.075396   -27.616473  26.5943     0.529       2.431e-01   0.000e+00   1.000e+00   1.116e-01   3.669e-03   7.391e+00   0.965       1           
326          53.075954   -27.878104  0.0000      756216      53.076034   -27.878206  24.6147     0.466       4.191e-01   0.000e+00   1.000e+00   1.708e-01   2.993e-03   2.392e+01   0.989       1           
327          53.075988   -27.780540  0.0000      933827      53.075923   -27.780593  26.1143     0.303       1.246e+00   0.000e+00   1.000e+00   1.300e-01   3.832e-03   4.229e+01   0.994       1           
328          53.076418   -27.848627  0.0000      746977      53.076433   -27.848712  24.3654     0.310       1.201e+00   0.000e+00   1.000e+00   1.734e-01   2.726e-03   7.645e+01   0.997       1           
330          53.076485   -27.873395  0.0000      756658      53.076626   -27.873363  25.9108     0.521       2.613e-01   0.000e+00   1.000e+00   1.373e-01   3.831e-03   9.368e+00   0.972       1           
331          53.076805   -27.817555  0.0000      749425      53.076649   -27.817604  22.4541     0.590       1.345e-01   0.000e+00   1.000e+00   1.401e-01   8.726e-04   2.160e+01   0.988       1           
332          53.076835   -27.765534  0.0000      935074      53.076903   -27.765592  23.9995     0.324       1.114e+00   0.000e+00   1.000e+00   1.744e-01   2.318e-03   8.383e+01   0.997       1           
333          53.076843   -27.799144  0.0000      932473      53.076893   -27.799239  23.7573     0.384       7.660e-01   0.000e+00   1.000e+00   1.731e-01   2.049e-03   6.468e+01   0.996       1           
334          53.076864   -27.760073  0.0000      935721      53.076846   -27.760230  22.9276     0.570       1.641e-01   0.000e+00   1.000e+00   1.564e-01   1.232e-03   2.084e+01   0.987       1           
335          53.077929   -27.822207  0.0000      749020      53.077922   -27.822276  25.0547     0.250       1.609e+00   0.000e+00   1.000e+00   1.627e-01   3.408e-03   7.681e+01   0.997       1           
336          53.077939   -27.736832  0.0000      937308      53.077951   -27.736933  23.9086     0.367       8.607e-01   0.000e+00   1.000e+00   1.741e-01   2.216e-03   6.761e+01   0.996       1           
337          53.078476   -27.859804  0.0000      757828      53.078510   -27.859855  26.8568     0.220       1.816e+00   0.000e+00   1.000e+00   1.011e-01   3.489e-03   5.261e+01   0.994       1           
337          53.078476   -27.859804  0.0000      757829      53.078608   -27.859562  24.7786     0.992       5.370e-04   0.000e+00   1.000e+00   1.683e-01   3.158e-03   2.862e-02   0.001       0           
338          53.078542   -27.758038  0.0000      935720      53.078545   -27.758186  20.5975     0.534       2.324e-01   0.000e+00   1.000e+00   6.500e-02   1.766e-04   8.551e+01   0.997       1           
339          53.078887   -27.824689  0.0000      748792      53.078843   -27.824878  23.5142     0.698       4.045e-02   0.000e+00   1.000e+00   1.700e-01   1.790e-03   3.843e+00   0.935       1           
340          53.079152   -27.798720  0.0000      932490      53.079175   -27.798804  25.8351     0.315       1.165e+00   0.000e+00   1.000e+00   1.400e-01   3.820e-03   4.266e+01   0.994       1           
341          53.079438   -27.741622  0.0000      936879      53.079639   -27.741724  26.2994     0.810       9.318e-03   0.000e+00   1.000e+00   1.231e-01   3.796e-03   3.021e-01   0.531       1           
342          53.079505   -27.870571  0.0000      756928      53.079333   -27.870657  24.6887     0.693       4.293e-02   0.000e+00   1.000e+00   1.697e-01   3.068e-03   2.375e+00   0.899       1           
343          53.079563   -27.948679  0.0000      750829      53.079568   -27.948807  22.0165     0.461       4.381e-01   0.000e+00   1.000e+00   1.224e-01   6.159e-04   8.705e+01   0.997       1           
345          53.079927   -27.746067  0.0000      936591      53.079966   -27.746271  20.9066     0.748       2.151e-02   0.000e+00   1.000e+00   7.629e-02   2.336e-04   7.024e+00   0.963       1           
346          53.080258   -27.775635  0.0000      934179      53.080203   -27.775673  24.2510     0.242       1.665e+00   0.000e+00   1.000e+00   1.741e-01   2.599e-03   1.116e+02   0.998       1           
347          53.080305   -27.815550  0.0000      935088      53.080292   -27.815678  23.4729     0.463       4.295e-01   0.000e+00   1.000e+00   1.694e-01   1.747e-03   4.164e+01   0.994       1           
348          53.080495   -27.753863  0.0000      935929      53.080518   -27.753967  23.3371     0.382       7.760e-01   0.000e+00   1.000e+00   1.668e-01   1.610e-03   8.042e+01   0.997       1           
349          53.080567   -27.901741  0.0000      754455      53.080406   -27.901757  24.2052     0.584       1.432e-01   0.000e+00   1.000e+00   1.743e-01   2.548e-03   9.794e+00   0.974       1           
350          53.080793   -27.681038  0.0000      929624      53.080807   -27.681095  22.9790     0.212       1.869e+00   0.000e+00   1.000e+00   1.579e-01   1.276e-03   2.313e+02   0.999       1           
352          53.081734   -27.808615  0.0000      940525      53.081724   -27.808667  22.9105     0.191       2.012e+00   0.000e+00   1.000e+00   1.559e-01   1.218e-03   2.576e+02   0.999       1           
355          53.082573   -27.689614  0.0000      928848      53.082557   -27.689737  20.2845     0.446       4.905e-01   0.000e+00   1.000e+00   5.468e-02   1.332e-04   2.013e+02   0.999       1           
357          53.083163   -27.712013  0.0000      939434      53.083273   -27.712205  25.7092     0.796       1.128e-02   0.000e+00   1.000e+00   1.442e-01   3.790e-03   4.291e-01   0.617       1           
358          53.083579   -27.746440  0.0000      936535      53.083572   -27.746528  25.4463     0.316       1.159e+00   0.000e+00   1.000e+00   1.524e-01   3.679e-03   4.800e+01   0.994       1           
359          53.083875   -27.739480  0.0000      937067      53.083824   -27.739647  24.3446     0.630       8.857e-02   0.000e+00   1.000e+00   1.736e-01   2.703e-03   5.689e+00   0.955       1           
361          53.084246   -27.813981  0.0000      936409      53.084311   -27.814092  23.5329     0.464       4.259e-01   0.000e+00   1.000e+00   1.703e-01   1.809e-03   4.010e+01   0.993       1           
362          53.084270   -27.804978  0.0000      930148      53.084362   -27.805165  24.0594     0.750       2.099e-02   0.000e+00   1.000e+00   1.745e-01   2.385e-03   1.536e+00   0.852       1           
364          53.084410   -27.872645  0.0000      756790      53.084462   -27.872834  21.4896     0.704       3.727e-02   0.000e+00   1.000e+00   9.993e-02   3.932e-04   9.473e+00   0.973       1           
365          53.084765   -27.765127  0.0000      935207      53.084668   -27.765301  20.9928     0.718       3.141e-02   0.000e+00   1.000e+00   7.962e-02   2.525e-04   9.902e+00   0.974       1           
367          53.085340   -27.792292  0.0000      932973      53.085349   -27.792380  24.2253     0.320       1.137e+00   0.000e+00   1.000e+00   1.742e-01   2.570e-03   7.706e+01   0.997       1           
368          53.085490   -27.858148  0.0000      757936      53.085455   -27.858218  28.1557     0.282       1.388e+00   0.000e+00   1.000e+00   5.156e-02   2.046e-03   3.498e+01   0.992       1           
371          53.086244   -27.861732  0.0000      757696      53.086308   -27.861771  21.8332     0.269       1.472e+00   0.000e+00   1.000e+00   1.146e-01   5.286e-04   3.192e+02   0.999       1           
374          53.087199   -27.784781  0.0000      933602      53.087191   -27.784925  21.7780     0.517       2.705e-01   0.000e+00   1.000e+00   1.122e-01   5.044e-04   6.018e+01   0.996       1           
375          53.087225   -27.929472  0.0000      752251      53.087345   -27.929599  26.6489     0.630       8.802e-02   0.000e+00   1.000e+00   1.094e-01   3.637e-03   2.648e+00   0.909       1           
376          53.087313   -27.894277  0.0000      754916      53.087330   -27.894281  27.5889     0.063       2.669e+00   0.000e+00   1.000e+00   7.201e-02   2.739e-03   7.017e+01   0.996       1           
378          53.087643   -27.785455  0.0000      933601      53.087763   -27.785426  23.6618     0.444       4.999e-01   0.000e+00   1.000e+00   1.721e-01   1.946e-03   4.420e+01   0.994       1           
380          53.088779   -27.850507  0.0000      746728      53.088804   -27.850500  24.9407     0.094       2.559e+00   0.000e+00   1.000e+00   1.652e-01   3.309e-03   1.277e+02   0.998       1           
381          53.088802   -27.743223  0.0000      936910      53.088737   -27.743355  22.6782     0.531       2.394e-01   0.000e+00   1.000e+00   1.483e-01   1.032e-03   3.440e+01   0.992       1           
382          53.089103   -27.708647  0.0000      939847      53.089293   -27.708739  23.1734     0.760       1.835e-02   0.000e+00   1.000e+00   1.631e-01   1.452e-03   2.062e+00   0.886       1           
383          53.089144   -27.857277  0.0000      758018      53.089221   -27.857347  25.2396     0.375       8.153e-01   0.000e+00   1.000e+00   1.581e-01   3.550e-03   3.632e+01   0.993       1           
384          53.089248   -27.930450  0.0000      752194      53.089204   -27.930448  24.5517     0.160       2.214e+00   0.000e+00   1.000e+00   1.716e-01   2.927e-03   1.298e+02   0.998       1           
385          53.090251   -27.736475  0.0000      937372      53.090094   -27.736510  22.0531     0.581       1.480e-01   0.000e+00   1.000e+00   1.239e-01   6.348e-04   2.890e+01   0.991       1           
388          53.091593   -27.782198  0.0000      933790      53.091629   -27.782272  23.2283     0.296       1.289e+00   0.000e+00   1.000e+00   1.645e-01   1.504e-03   1.409e+02   0.998       1           
390          53.091716   -27.907667  0.0000      753920      53.091799   -27.907932  20.0445     0.999       4.816e-04   0.000e+00   1.000e+00   4.759e-02   1.076e-04   2.129e-01   0.444       1           
391          53.092299   -27.826766  0.0000      748608      53.092443   -27.826931  27.5184     0.787       1.272e-02   0.000e+00   1.000e+00   7.473e-02   2.822e-03   3.369e-01   0.558       1           
393          53.092340   -27.803154  0.0000      931035      53.092256   -27.803201  26.7997     0.348       9.632e-01   0.000e+00   1.000e+00   1.034e-01   3.533e-03   2.818e+01   0.991       1           
395          53.093724   -27.826382  0.0000      749009      53.093676   -27.826414  24.2036     0.208       1.896e+00   0.000e+00   1.000e+00   1.743e-01   2.546e-03   1.298e+02   0.998       1           
396          53.093772   -27.801291  0.0000      932312      53.093910   -27.801287  25.0651     0.496       3.272e-01   0.000e+00   1.000e+00   1.624e-01   3.416e-03   1.556e+01   0.983       1           
399          53.093942   -27.767736  0.0000      934872      53.093948   -27.767799  25.0670     0.229       1.750e+00   0.000e+00   1.000e+00   1.624e-01   3.418e-03   8.316e+01   0.997       1           
400          53.093950   -27.830480  0.0000      748371      53.093977   -27.830566  24.8281     0.326       1.100e+00   0.000e+00   1.000e+00   1.674e-01   3.205e-03   5.742e+01   0.995       1           
401          53.093997   -27.804112  0.0000      930458      53.094102   -27.804203  26.2721     0.499       3.178e-01   0.000e+00   1.000e+00   1.241e-01   3.804e-03   1.037e+01   0.975       1           
402          53.094093   -27.740520  0.0000      937023      53.094153   -27.740593  22.0916     0.341       1.008e+00   0.000e+00   1.000e+00   1.255e-01   6.550e-04   1.931e+02   0.999       1           
403          53.094719   -27.694609  0.0000      928309      53.094724   -27.694709  23.8382     0.362       8.879e-01   0.000e+00   1.000e+00   1.737e-01   2.138e-03   7.213e+01   0.996       1           
404          53.094841   -27.873318  0.0000      756730      53.094868   -27.873367  20.6936     0.202       1.938e+00   0.000e+00   1.000e+00   6.840e-02   1.927e-04   6.879e+02   1.000       1           
405          53.094921   -27.757726  0.0000      935568      53.094974   -27.757894  26.1613     0.634       8.395e-02   0.000e+00   1.000e+00   1.283e-01   3.826e-03   2.815e+00   0.914       1           
406          53.095112   -27.924964  0.0000      752577      53.095126   -27.925013  26.3700     0.183       2.068e+00   0.000e+00   1.000e+00   1.204e-01   3.774e-03   6.596e+01   0.996       1           
407          53.095153   -27.826309  0.0000      749008      53.095086   -27.826257  23.7247     0.307       1.219e+00   0.000e+00   1.000e+00   1.727e-01   2.014e-03   1.046e+02   0.997       1           
408          53.095326   -27.816076  0.0000      934710      53.095489   -27.815996  23.3271     0.653       6.806e-02   0.000e+00   1.000e+00   1.666e-01   1.600e-03   7.088e+00   0.964       1           
410          53.095832   -27.914499  0.0000      753396      53.096033   -27.914573  21.8975     0.772       1.568e-02   0.000e+00   1.000e+00   1.173e-01   5.580e-04   3.298e+00   0.925       1           
412          53.096448   -27.851817  0.0000      746609      53.096571   -27.851813  26.3959     0.444       4.980e-01   0.000e+00   1.000e+00   1.194e-01   3.764e-03   1.579e+01   0.983       1           
