#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
12           52.938318   -27.909828  0.0000      455154      52.938379   -27.909949  21.1450     0.489       3.465e-01   0.000e+00   1.000e+00   3.488e-01   2.427e-03   4.980e+01   0.999       1           
13           52.939571   -27.858210  0.0000      458922      52.939382   -27.858437  0.1845      1.064       1.489e-04   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.139e-02   0.429       1           
15           52.944249   -27.764469  0.0000      434931      52.943523   -27.765534  0.0550      4.640       1.865e-81   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.681e-79   0.000       0           
15           52.944249   -27.764469  0.0000      435023      52.943122   -27.764562  0.0820      4.069       1.025e-62   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.473e-60   0.000       0           
15           52.944249   -27.764469  0.0000      435034      52.944705   -27.765001  0.5376      2.522       2.907e-24   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.177e-22   0.000       0           
15           52.944249   -27.764469  0.0000      435035      52.945151   -27.764713  1.5998      3.363       6.216e-43   0.000e+00   1.000e+00   3.487e-01   2.427e-03   8.932e-41   0.000       0           
15           52.944249   -27.764469  0.0000      435036      52.944246   -27.764722  0.1540      0.912       2.013e-03   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.893e-01   0.911       1           
15           52.944249   -27.764469  0.0000      435102      52.943525   -27.763861  0.0750      3.403       5.944e-44   0.000e+00   1.000e+00   3.487e-01   2.427e-03   8.542e-42   0.000       0           
16           52.946288   -27.847381  0.0000      447779      52.946845   -27.848648  0.2149      4.983       6.883e-94   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.891e-92   0.000       0           
16           52.946288   -27.847381  0.0000      447881      52.946491   -27.847601  0.1419      1.080       1.114e-04   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.601e-02   0.360       1           
16           52.946288   -27.847381  0.0000      447882      52.945455   -27.847186  0.0497      3.079       4.983e-36   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.160e-34   0.000       0           
16           52.946288   -27.847381  0.0000      447908      52.947446   -27.846842  0.0407      4.598       5.526e-80   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.941e-78   0.000       0           
17           52.946938   -27.920189  0.0000      454266      52.947759   -27.921217  0.0786      4.737       6.971e-85   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.002e-82   0.000       0           
17           52.946938   -27.920189  0.0000      454343      52.947001   -27.920377  0.5320      0.716       3.240e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.656e+00   0.994       1           
17           52.946938   -27.920189  0.0000      454365      52.947853   -27.919763  -0.0077     3.634       4.428e-50   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.363e-48   0.000       0           
17           52.946938   -27.920189  0.0000      454383      52.946667   -27.919531  0.0963      2.560       5.372e-25   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.720e-23   0.000       0           
18           52.946991   -27.887011  0.0000      456775      52.947014   -27.887124  0.2546      0.414       6.219e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   8.937e+01   1.000       1           
18           52.946991   -27.887011  0.0000      456781      52.946452   -27.886960  0.0508      1.948       1.385e-14   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.990e-12   0.000       0           
19           52.948756   -27.808147  0.0000      427954      52.947643   -27.807982  0.0557      4.050       4.060e-62   0.000e+00   1.000e+00   3.487e-01   2.427e-03   5.834e-60   0.000       0           
19           52.948756   -27.808147  0.0000      428161      52.949579   -27.808695  0.9395      3.562       4.101e-48   0.000e+00   1.000e+00   3.487e-01   2.427e-03   5.894e-46   0.000       0           
19           52.948756   -27.808147  0.0000      428172      52.948852   -27.808238  0.5126      0.477       3.848e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   5.530e+01   0.999       1           
19           52.948756   -27.808147  0.0000      428816      52.947996   -27.807247  0.9438      4.240       4.815e-68   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.918e-66   0.000       0           
19           52.948756   -27.808147  0.0000      429735      52.949044   -27.807084  0.0254      3.963       1.667e-59   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.395e-57   0.000       0           
19           52.948756   -27.808147  0.0000      440173      52.948489   -27.809151  0.0479      3.741       4.827e-53   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.936e-51   0.000       0           
20           52.949870   -27.845926  0.0000      448004      52.949881   -27.845987  0.6399      0.224       1.789e+00   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.571e+02   1.000       1           
20           52.949870   -27.845926  0.0000      448005      52.950284   -27.845643  0.0995      1.804       1.496e-12   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.149e-10   0.000       0           
