,OutID,InID,ID,ALPHA_J2000,DELTA_J2000,X_MODEL,Y_MODEL,ERRX_MODEL,ERRY_MODEL,ALPHA_DETECTION,DELTA_DETECTION,FARMER_ID,GROUP_ID,N_GROUP,MODEL_FLAG,SOLUTION_MODEL,EBV_MW,CFHT_u_FLUX,CFHT_u_FLUXERR,CFHT_u_MAG,CFHT_u_MAGERR,CFHT_u_CHISQ,CFHT_u_DRIFT,CFHT_u_VALID,HSC_g_FLUX,HSC_g_FLUXERR,HSC_g_MAG,HSC_g_MAGERR,HSC_g_CHISQ,HSC_g_DRIFT,HSC_g_VALID,HSC_r_FLUX,HSC_r_FLUXERR,HSC_r_MAG,HSC_r_MAGERR,HSC_r_CHISQ,HSC_r_DRIFT,HSC_r_VALID,HSC_i_FLUX,HSC_i_FLUXERR,HSC_i_MAG,HSC_i_MAGERR,HSC_i_CHISQ,HSC_i_DRIFT,HSC_i_VALID,HSC_z_FLUX,HSC_z_FLUXERR,HSC_z_MAG,HSC_z_MAGERR,HSC_z_CHISQ,HSC_z_DRIFT,HSC_z_VALID,HSC_NB0816_MAG,HSC_NB0816_MAGERR,HSC_NB0816_FLUX,HSC_NB0816_FLUXERR,HSC_NB0816_CHISQ,HSC_NB0816_DRIFT,HSC_NB0816_VALID,HSC_NB0921_MAG,HSC_NB0921_MAGERR,HSC_NB0921_FLUX,HSC_NB0921_FLUXERR,HSC_NB0921_CHISQ,HSC_NB0921_DRIFT,HSC_NB0921_VALID,IRAC_CH1_FLUX,IRAC_CH1_FLUXERR,IRAC_CH1_MAG,IRAC_CH1_MAGERR,IRAC_CH1_CHISQ,IRAC_CH1_DRIFT,IRAC_CH1_VALID,IRAC_CH2_FLUX,IRAC_CH2_FLUXERR,IRAC_CH2_MAG,IRAC_CH2_MAGERR,IRAC_CH2_CHISQ,IRAC_CH2_DRIFT,IRAC_CH2_VALID,lp_zPDF,lp_zPDF_l68,lp_zPDF_u68,lp_zMinChi2,lp_chi2_best,lp_zp_2,lp_chi2_2,lp_NbFilt,lp_zq,lp_chiq,lp_modq,lp_mods,lp_chis,lp_model,lp_age,lp_dust,lp_Attenuation,lp_MNUV,lp_MR,lp_MJ,lp_mass_med,lp_mass_med_min68,lp_mass_med_max68,lp_mass_best,lp_SFR_med,lp_SFR_med_min68,lp_SFR_med_max68,lp_SFR_best,lp_sSFR_med,lp_sSFR_med_min68,lp_sSFR_med_max68,lp_sSFR_best,ez_z_phot,ez_z_phot_chi2,ez_z_phot_risk,ez_z_min_risk,ez_min_risk,ez_z_raw_chi2,ez_raw_chi2,ez_z_ml,ez_z_ml_chi2,ez_z_ml_risk,ez_z025,ez_z160,ez_z500,ez_z840,ez_z975,ez_nusefilt,ez_lc_min,ez_lc_max,ez_star_min_chi2,ez_star_teff,IAUNAME,DETUID,SKYTILE,ID_SRC,UID,UID_Hard,ID_CLUSTER,RA,DEC,RA_RAW,DEC_RAW,RA_LOWERR,RA_UPERR,DEC_LOWERR,DEC_UPERR,POS_ERR,RADEC_ERR,LII,BII,ELON,ELAT,MJD,MJD_MIN,MJD_MAX,EXT,EXT_ERR,EXT_LOWERR,EXT_UPERR,EXT_LIKE,DET_LIKE_0,ML_CTS_1,ML_CTS_ERR_1,ML_CTS_LOWERR_1,ML_CTS_UPERR_1,ML_RATE_1,ML_RATE_ERR_1,ML_RATE_LOWERR_1,ML_RATE_UPERR_1,ML_FLUX_1,ML_FLUX_ERR_1,ML_FLUX_LOWERR_1,ML_FLUX_UPERR_1,ML_BKG_1,ML_EXP_1,ML_EEF_1,APE_CTS_1,APE_BKG_1,APE_EXP_1,APE_RADIUS_1,APE_POIS_1,DET_LIKE_P1,ML_CTS_P1,ML_CTS_ERR_P1,ML_CTS_LOWERR_P1,ML_CTS_UPERR_P1,ML_RATE_P1,ML_RATE_ERR_P1,ML_RATE_LOWERR_P1,ML_RATE_UPERR_P1,ML_FLUX_P1,ML_FLUX_ERR_P1,ML_FLUX_LOWERR_P1,ML_FLUX_UPERR_P1,ML_BKG_P1,ML_EXP_P1,ML_EEF_P1,APE_CTS_P1,APE_BKG_P1,APE_EXP_P1,APE_RADIUS_P1,APE_POIS_P1,DET_LIKE_P2,ML_CTS_P2,ML_CTS_ERR_P2,ML_CTS_LOWERR_P2,ML_CTS_UPERR_P2,ML_RATE_P2,ML_RATE_ERR_P2,ML_RATE_LOWERR_P2,ML_RATE_UPERR_P2,ML_FLUX_P2,ML_FLUX_ERR_P2,ML_FLUX_LOWERR_P2,ML_FLUX_UPERR_P2,ML_BKG_P2,ML_EXP_P2,ML_EEF_P2,APE_CTS_P2,APE_BKG_P2,APE_EXP_P2,APE_RADIUS_P2,APE_POIS_P2,DET_LIKE_P3,ML_CTS_P3,ML_CTS_ERR_P3,ML_CTS_LOWERR_P3,ML_CTS_UPERR_P3,ML_RATE_P3,ML_RATE_ERR_P3,ML_RATE_LOWERR_P3,ML_RATE_UPERR_P3,ML_FLUX_P3,ML_FLUX_ERR_P3,ML_FLUX_LOWERR_P3,ML_FLUX_UPERR_P3,ML_BKG_P3,ML_EXP_P3,ML_EEF_P3,APE_CTS_P3,APE_BKG_P3,APE_EXP_P3,APE_RADIUS_P3,APE_POIS_P3,DET_LIKE_P4,ML_CTS_P4,ML_CTS_ERR_P4,ML_CTS_LOWERR_P4,ML_CTS_UPERR_P4,ML_RATE_P4,ML_RATE_ERR_P4,ML_RATE_LOWERR_P4,ML_RATE_UPERR_P4,ML_FLUX_P4,ML_FLUX_ERR_P4,ML_FLUX_LOWERR_P4,ML_FLUX_UPERR_P4,ML_BKG_P4,ML_EXP_P4,ML_EEF_P4,APE_CTS_P4,APE_BKG_P4,APE_EXP_P4,APE_RADIUS_P4,APE_POIS_P4,DET_LIKE_P5,ML_CTS_P5,ML_CTS_ERR_P5,ML_CTS_LOWERR_P5,ML_CTS_UPERR_P5,ML_RATE_P5,ML_RATE_ERR_P5,ML_RATE_LOWERR_P5,ML_RATE_UPERR_P5,ML_FLUX_P5,ML_FLUX_ERR_P5,ML_FLUX_LOWERR_P5,ML_FLUX_UPERR_P5,ML_BKG_P5,ML_EXP_P5,ML_EEF_P5,APE_CTS_P5,APE_BKG_P5,APE_EXP_P5,APE_RADIUS_P5,APE_POIS_P5,DET_LIKE_P6,ML_CTS_P6,ML_CTS_ERR_P6,ML_CTS_LOWERR_P6,ML_CTS_UPERR_P6,ML_RATE_P6,ML_RATE_ERR_P6,ML_RATE_LOWERR_P6,ML_RATE_UPERR_P6,ML_FLUX_P6,ML_FLUX_ERR_P6,ML_FLUX_LOWERR_P6,ML_FLUX_UPERR_P6,ML_BKG_P6,ML_EXP_P6,ML_EEF_P6,APE_CTS_P6,APE_BKG_P6,APE_EXP_P6,APE_RADIUS_P6,APE_POIS_P6,DET_LIKE_P7,ML_CTS_P7,ML_CTS_ERR_P7,ML_CTS_LOWERR_P7,ML_CTS_UPERR_P7,ML_RATE_P7,ML_RATE_ERR_P7,ML_RATE_LOWERR_P7,ML_RATE_UPERR_P7,ML_FLUX_P7,ML_FLUX_ERR_P7,ML_FLUX_LOWERR_P7,ML_FLUX_UPERR_P7,ML_BKG_P7,ML_EXP_P7,ML_EEF_P7,APE_CTS_P7,APE_BKG_P7,APE_EXP_P7,APE_RADIUS_P7,APE_POIS_P7,DET_LIKE_P8,ML_CTS_P8,ML_CTS_ERR_P8,ML_CTS_LOWERR_P8,ML_CTS_UPERR_P8,ML_RATE_P8,ML_RATE_ERR_P8,ML_RATE_LOWERR_P8,ML_RATE_UPERR_P8,ML_FLUX_P8,ML_FLUX_ERR_P8,ML_FLUX_LOWERR_P8,ML_FLUX_UPERR_P8,ML_BKG_P8,ML_EXP_P8,ML_EEF_P8,APE_CTS_P8,APE_BKG_P8,APE_EXP_P8,APE_RADIUS_P8,APE_POIS_P8,DET_LIKE_P9,ML_CTS_P9,ML_CTS_ERR_P9,ML_CTS_LOWERR_P9,ML_CTS_UPERR_P9,ML_RATE_P9,ML_RATE_ERR_P9,ML_RATE_LOWERR_P9,ML_RATE_UPERR_P9,ML_FLUX_P9,ML_FLUX_ERR_P9,ML_FLUX_LOWERR_P9,ML_FLUX_UPERR_P9,ML_BKG_P9,ML_EXP_P9,ML_EEF_P9,APE_CTS_P9,APE_BKG_P9,APE_EXP_P9,APE_RADIUS_P9,APE_POIS_P9,APE_CTS_S,APE_BKG_S,APE_EXP_S,APE_POIS_S,FLAG_SP_SNR,FLAG_SP_BPS,FLAG_SP_SCL,FLAG_SP_LGA,FLAG_SP_GC_CONS,FLAG_NO_RADEC_ERR,FLAG_NO_EXT_ERR,FLAG_NO_CTS_ERR,FLAG_OPT
0,7.0,702459.0,8,52.37867135901596,-28.015635465966565,30466.003304236387,13806.627998194566,0.019527411088347435,0.01764599047601223,52.37867642908976,-28.015634063698133,84_10007,7139,1,0.0,DevGalaxy,0.007901152,0.7094660009412119,0.017410687179194462,24.27267102996452,0.02672466096048183,1.0412088677998954,0.013046191516759276,True,0.8744703966152431,0.0074538963191508965,24.04563722019242,0.009282524740659506,1.058761190714456,0.009706940770033125,True,0.8364732388997058,0.008291831138558551,24.09386987191266,0.010795090255090572,0.9885385770748192,0.004176249884495067,True,0.7346914386406177,0.00750598090319889,24.234737552399405,0.011125777127208362,0.9726057669577595,0.003514772880975231,True,0.793659192014499,0.0524812919048409,24.1509148736612,0.07201091785922094,0.9262230408042529,0.0016788580197846172,True,24.425604111781354,0.1559527341086019,0.6162520191979438,0.08825177896590078,1.1658906570766654,0.0026695671021278867,True,24.318002778918597,0.07786584078748592,0.680454183384478,0.04865393673700139,0.8180567734805627,0.0020697008231514774,True,0.42122205302101917,0.01145520992577076,24.838722248662844,0.029615551986642688,1.083077579394831,0.023829977115361913,True,0.35334797928675404,0.013871623203158379,25.029493469923107,0.04275161753785006,0.3819032286401111,0.005993036119630274,True,2.3809,2.2849,2.4546,2.417,7.22547,,,7,0.0,196.668,1,247,266.483,10,101500000.0,0.0,0,-20.82541,-20.49429,-20.10514,8.6274,8.56717,8.6798,8.64212,1.00972,0.93544,1.07772,1.016,-7.60034,-7.67606,-7.51565,-7.626,0.049641397,11.041532,0.012667996,0.04602786,0.012344868,0.051271096,10.902477,0.049739517,11.034947,0.01269106,0.02628788,0.043142617,0.049641397,0.054707166,0.05640186,7,3640.9819986374696,45020.33785230743,191.45651,7000.0,1eRASS J122950.1+033443,em01_188087_020_ML00017_003_c010,188087.0,17.0,118808700017.0,0.0,17.0,187.45886356708684,3.578826914632468,187.45945624738204,3.5788679776121217,1.8259097,1.7768235,1.5297759,1.5213182,2.242409,2.5475173,289.6391113660754,65.89171940591143,185.42856349035569,6.246981721575127,58832.434,58832.1,58832.934,0.0,0.0,0.0,0.0,0.0,83.9016,30.871264,5.8605165,5.50908,6.211953,0.2802373,0.05319948,0.050009277,0.05638969,2.6092857e-13,4.953397e-14,4.6563573e-14,5.2504367e-14,0.944401,110.161156,0.8836025,26.0,0.7601212,110.19948,7.6211686,9.541266e-31,37.72188,11.658818,3.5205169,3.1814287,3.8596053,0.10424945,0.031479344,0.028447324,0.034511365,1.1310562e-13,3.4153568e-14,3.0863973e-14,3.7443166e-14,0.34469062,111.83578,0.8923024,10.0,0.2345136,111.86285,7.0674524,1.1204993e-13,24.489294,11.274851,3.6026976,3.2516558,3.9537396,0.10057379,0.032136742,0.029005382,0.0352681,7.4005736e-14,2.3647346e-14,2.134318e-14,2.595151e-14,0.3893984,112.105255,0.8869417,10.0,0.30128443,112.15057,7.3116508,1.2917849e-12,24.280325,7.8876567,3.010704,2.6450222,3.376386,0.07149158,0.027288204,0.023973763,0.030602645,7.0504515e-14,2.6911445e-14,2.3642765e-14,3.0180123e-14,0.20713742,110.32987,0.8836025,6.0,0.17409709,110.38063,7.7777386,3.3320454e-08,0.0,0.0,0.7262411,0.0,0.7262411,0.0,0.008450529,0.0,0.008450529,0.0,5.2390133e-14,0.0,5.2390133e-14,0.2587958,85.940315,0.85624605,0.0,0.34629324,85.95123,9.898507,,0.0,0.0,0.7262411,0.0,0.7262411,0.0,0.013383051,0.0,0.013383051,0.0,4.8209836e-13,0.0,4.8209836e-13,0.22838019,54.265736,0.73298055,0.0,0.5643681,54.267246,13.333399,,1.5192456,1.9748056,1.7961587,1.4035141,2.1888032,0.034178905,0.031086978,0.02429129,0.037882663,1.0263935e-12,9.335428e-13,7.2946814e-13,1.1376175e-12,0.41318354,57.778492,0.73298055,3.0,1.0204228,57.748634,13.333399,0.084096044,0.0,0.0,0.7262411,0.0,0.7262411,0.0,0.012125726,0.0,0.012125726,0.0,3.163508e-13,0.0,3.163508e-13,0.07212813,59.89259,0.73298055,0.0,0.14779378,59.89712,12.109395,,0.0,0.0,0.7262411,0.0,0.7262411,0.0,0.014526611,0.0,0.014526611,0.0,6.6240817e-13,0.0,6.6240817e-13,0.06836569,49.993843,0.73298055,0.0,0.16897152,49.99519,13.333399,,0.0,0.0,1.0995309,0.0,1.0995309,0.0,0.023715228,0.0,0.023715228,0.0,1.9202613e-12,0.0,1.9202613e-12,0.06819087,46.36392,0.70057523,1.0,0.16840759,46.34946,13.333399,0.15499064,16.0,0.47538152,111.46194,2.079214217757788e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.0,149890.0,8,52.37867135901596,-28.015635465966565,30466.003304236387,13806.627998194566,0.019527411088347435,0.01764599047601223,52.37867642908976,-28.015634063698133,84_10007,7139,1,0.0,DevGalaxy,0.007901152,0.7094660009412119,0.017410687179194462,24.27267102996452,0.02672466096048183,1.0412088677998954,0.013046191516759276,True,0.8744703966152431,0.0074538963191508965,24.04563722019242,0.009282524740659506,1.058761190714456,0.009706940770033125,True,0.8364732388997058,0.008291831138558551,24.09386987191266,0.010795090255090572,0.9885385770748192,0.004176249884495067,True,0.7346914386406177,0.00750598090319889,24.234737552399405,0.011125777127208362,0.9726057669577595,0.003514772880975231,True,0.793659192014499,0.0524812919048409,24.1509148736612,0.07201091785922094,0.9262230408042529,0.0016788580197846172,True,24.425604111781354,0.1559527341086019,0.6162520191979438,0.08825177896590078,1.1658906570766654,0.0026695671021278867,True,24.318002778918597,0.07786584078748592,0.680454183384478,0.04865393673700139,0.8180567734805627,0.0020697008231514774,True,0.42122205302101917,0.01145520992577076,24.838722248662844,0.029615551986642688,1.083077579394831,0.023829977115361913,True,0.35334797928675404,0.013871623203158379,25.029493469923107,0.04275161753785006,0.3819032286401111,0.005993036119630274,True,2.3809,2.2849,2.4546,2.417,7.22547,,,7,0.0,196.668,1,247,266.483,10,101500000.0,0.0,0,-20.82541,-20.49429,-20.10514,8.6274,8.56717,8.6798,8.64212,1.00972,0.93544,1.07772,1.016,-7.60034,-7.67606,-7.51565,-7.626,0.049641397,11.041532,0.012667996,0.04602786,0.012344868,0.051271096,10.902477,0.049739517,11.034947,0.01269106,0.02628788,0.043142617,0.049641397,0.054707166,0.05640186,7,3640.9819986374696,45020.33785230743,191.45651,7000.0,1eRASS J031913.9-395903,em01_051129_020_ML00931_002_c010,51129.0,931.0,105112900931.0,0.0,899.0,49.80795045316054,-39.98432606234773,49.80731836555118,-39.98441253462865,4.5196137,4.2966576,6.4014573,5.654297,5.1059923,6.2340455,245.36690583235037,-56.928232808798924,29.642650815987672,-55.322698540817996,58862.496,58861.33,58863.66,0.0,0.0,0.0,0.0,0.0,6.1102743,6.2439685,3.0281968,2.657592,3.3988016,0.024767186,0.012011578,0.010541545,0.01348161,2.3060696e-14,1.11839655e-14,9.81522e-15,1.2552711e-14,1.3161633,252.10649,0.8836025,5.0,1.1587585,252.14119,7.6848392,0.006723373,0.30562714,1.1457689,1.702534,1.1457689,2.259299,0.0044410145,0.006599043,0.0044410145,0.008757072,4.8182864e-15,7.159643e-15,4.8182864e-15,9.501e-15,0.4160071,257.9971,0.8923024,1.0,0.29235595,258.16968,7.1339684,0.25349727,0.7469448,1.3545377,1.6324079,1.2007445,2.0640714,0.005274917,0.0063570146,0.0046760067,0.008038023,3.8814696e-15,4.677715e-15,3.4407702e-15,5.91466e-15,0.50123733,256.78845,0.8869417,1.0,0.38106775,256.76755,7.37687,0.3168684,2.9358978,1.8448706,1.5014409,1.1496196,1.8532622,0.007307463,0.0059471508,0.0045535997,0.0073407018,7.206571e-15,5.8650404e-15,4.4907294e-15,7.239351e-15,0.46969986,252.4639,0.8836025,2.0,0.4071008,252.47273,7.840667,0.06346594,1.3336058,0.96745104,1.1062593,0.7527643,1.4597545,0.0049316348,0.005639218,0.0038372572,0.0074411784,3.05743e-14,3.496105e-14,2.3789566e-14,4.6132538e-14,0.6089297,196.17249,0.85624605,1.0,0.8525825,196.02417,10.026283,0.5736875,0.0,0.0,2.2281818,0.0,2.2281818,0.0,0.018031005,0.0,0.018031005,0.0,6.4953186e-13,0.0,6.4953186e-13,0.5086422,123.57502,0.73298055,1.0,1.3029257,123.68056,13.532071,0.7282644,0.0,0.0,1.4870996,0.0,1.4870996,0.0,0.011304588,0.0,0.011304588,0.0,3.3947712e-13,0.0,3.3947712e-13,0.94836694,131.54832,0.73298055,1.0,2.4292088,131.64977,13.532071,0.9118935,0.0,0.0,0.7221439,0.0,0.7221439,0.0,0.0052919937,0.0,0.0052919937,0.0,1.3806401e-13,0.0,1.3806401e-13,0.16349469,136.4597,0.73298055,0.0,0.3468441,136.4599,12.290911,,0.0,0.0,0.7221438,0.0,0.7221438,0.0,0.006339057,0.0,0.006339057,0.0,2.8905868e-13,0.0,2.8905868e-13,0.16129641,113.91976,0.73298055,0.0,0.41295213,113.921715,13.532071,,0.41547492,1.1489722,1.7551662,1.1489722,2.36136,0.010871878,0.016607845,0.010871878,0.022343813,8.80314e-13,1.3447648e-12,8.80314e-13,1.8092155e-12,0.16134453,105.68295,0.70057523,1.0,0.41326967,105.78244,13.532071,0.3385161,3.0,0.78816855,255.09558,0.04573653782166911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15.0,731050.0,16,52.3289802981451,-28.015172439507648,31406.149418534613,13812.1354617059,0.1690492182970047,0.15709733963012695,52.32898210857095,-28.01517272659042,84_10014,7099,5,0.0,SimpleGalaxy,0.008358771,0.07438921408164353,0.025185042841697314,26.72122507391759,0.36868935897759686,1.3032957999631904,0.0003989720595581828,True,0.10511861465922578,0.01082660422505042,26.345800928103674,0.11216064860920553,1.0181818331940409,0.0006338438540534645,True,0.09796129813591585,0.012160037145498365,26.422363671120003,0.135178695091145,0.6022950652149001,0.0012038169283282735,True,0.17059193994244237,0.012198758023339978,25.82010373012542,0.07787265618703557,1.1656033443919274,0.0009073487086892467,True,0.15376644144191876,0.08090923657546847,25.932846090576614,0.5730129266467187,0.43404378173833574,0.00018146934890564165,True,26.265694841030406,1.2572351180017858,0.11316758902851626,0.13065038305440244,1.0987093118597178,1.0332395596270006e-05,True,25.741039057582494,0.4602177773196486,0.18347816033039102,0.07753894502658465,0.696743697790462,0.00011072882925090379,True,0.3228664147386072,0.04069526866078377,25.127442822207,0.13726155942070564,0.36392230011170634,0.0017394081569201308,True,0.5493871449491319,0.030122552067041397,24.550303767016402,0.05970918595855637,1.3307673191661953,0.007745477289127639,True,1.8849,1.5323,2.5073,1.878,5.60876,2.54,7.44812,7,1.83,1.36924,30,216,44.0948,6,127800000.0,0.2,0,-18.23132,-19.58038,-19.5323,8.86375,8.64244,9.05289,8.66405,0.53218,0.21505,0.71973,0.665,-8.32067,-8.82096,-7.94247,-7.999,1.7157848,5.111601,0.6732174,2.614668,0.65805024,0.44773462,1.2313404,0.4508569,1.2215495,0.70042217,0.2561931,0.4336792,1.7157848,2.9089518,3.4861662,7,3640.9819986374696,45020.33785230743,15.314111,5000.0,1eRASS J130641.4-231404,em01_196114_020_ML00292_002_c010,196114.0,292.0,119611400292.0,0.0,279.0,196.67270168919526,-23.234454555939376,196.6733164825555,-23.23466079572752,3.6701338,4.622233,4.54957,4.2246804,4.812285,5.863589,307.4762823407153,39.502612905292494,204.3729815603304,-14.89630044870323,58854.945,58854.277,58855.445,0.0,0.0,0.0,0.0,0.0,7.27699,5.8436694,2.7200825,2.361295,3.0788703,0.039819963,0.0185352,0.016090348,0.020980055,3.7076316e-14,1.7258101e-14,1.4981702e-14,1.9534503e-14,0.9878091,146.75226,0.8836025,5.0,0.89758617,146.75557,7.602748,0.0023174046,1.8142698,1.0712562,1.1785188,0.7930721,1.5639656,0.0071904454,0.00791041,0.005323229,0.010497591,7.801286e-15,8.582413e-15,5.7754463e-15,1.13893795e-14,0.22247472,148.98328,0.8923024,1.0,0.15555389,149.04948,7.0520916,0.14405906,1.0685297,1.2229121,1.3734022,0.991975,1.7548293,0.008194714,0.009203145,0.0066472082,0.011759082,6.029959e-15,6.771998e-15,4.8912498e-15,8.6527465e-15,0.47985584,149.23183,0.8869417,1.0,0.36547637,149.3441,7.2949643,0.30613396,6.390545,3.5168903,2.0619793,1.6949098,2.4290488,0.02391948,0.014024172,0.0115276165,0.016520727,2.358923e-14,1.38305445e-14,1.1368458e-14,1.6292631e-14,0.31550434,147.03038,0.8836025,4.0,0.2765554,146.98183,7.758417,0.00019556093,2.0896447,2.0092764,1.7115264,1.329116,2.0939367,0.017554667,0.014953281,0.011612234,0.018294327,1.08832404e-13,9.2704775e-14,7.1991526e-14,1.13418017e-13,0.3767994,114.45825,0.85624605,1.0,0.5157872,114.52237,9.88045,0.40296954,0.0,0.0,0.5795017,0.0,0.5795017,0.0,0.007998188,0.0,0.007998188,0.0,2.8811917e-13,0.0,2.8811917e-13,0.3139898,72.454124,0.73298055,1.0,0.7715493,72.40265,13.308119,0.53770363,1.4451278,1.8490889,1.7053428,1.3307034,2.0799823,0.024007935,0.022141585,0.017277395,0.027005775,7.20959e-13,6.6491246e-13,5.1884067e-13,8.109842e-13,0.56705946,77.019905,0.73298055,2.0,1.4040586,77.01855,13.308119,0.40956762,0.0,0.0,0.71809256,0.0,0.71809256,0.0,0.00898773,0.0,0.00898773,0.0,2.3448292e-13,0.0,2.3448292e-13,0.10169487,79.89699,0.73298055,0.0,0.20880865,79.89479,12.082821,,0.0,0.0,0.7180926,0.0,0.7180926,0.0,0.010760505,0.0,0.010760505,0.0,4.906751e-13,0.0,4.906751e-13,0.09081895,66.7341,0.73298055,0.0,0.2232057,66.7319,13.308119,,0.0,0.0,0.71504265,0.0,0.71504265,0.0,0.011558632,0.0,0.011558632,0.0,9.359216e-13,0.0,9.359216e-13,0.094575346,61.86222,0.70057523,1.0,0.23225385,61.83326,13.308119,0.20725513,5.0,0.6420318,148.42499,0.0005346666777454332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,27.0,176206.0,28,52.39114817637991,-28.015552971382103,30229.965814386916,13809.444143638992,0.03266972675919533,0.03131772577762604,52.39113283972704,-28.01553880596319,84_10026,7144,1,0.0,ExpGalaxy,0.00788853,0.3173967487348049,0.0229264524395165,25.145993815674455,0.07866150742298282,1.0624753627108177,0.0002330730649018274,True,0.6969313213500145,0.010276961891434209,24.29202504266134,0.016058413730197636,1.1572936090818697,0.002915013238110142,True,0.8152313508595463,0.012190834979044376,24.12179781819992,0.01628472614329889,1.3286875456669298,0.0023376538275828983,True,0.8146927492477879,0.013351995706819539,24.12251537221495,0.017847615973201763,1.5728888183171226,0.002915939820384002,True,0.8480543723426884,0.06744876633200228,24.07894075599914,0.08661202504344796,0.9642267222895187,0.001212413418437874,True,24.6053855968982,0.27537246711350405,0.5222106940474255,0.1320499974039438,1.0611171439312765,0.0003907055315168913,True,24.086595665398278,0.09476661479765389,0.8420962509124835,0.07328063455718258,0.8907850424177376,0.0002783123334133496,True,1.763920327546624,0.019976772367954254,23.28380258725126,0.012333156304718169,1.405860195207378,0.061031925042968345,True,1.7764985615680553,0.019758125767111778,23.276087849557527,0.01211180207283295,1.8018083158954994,0.06622610937441512,True,2.4507,2.3031,2.5843,2.509,0.973167,,,7,2.55,29.5241,28,136,566.637,7,404200000.0,0.1,0,-20.98855,-21.86913,-21.89832,9.66277,9.5457,9.74535,9.71763,1.28943,1.21852,1.36737,1.26,-8.37228,-8.50272,-8.21171,-8.458,2.6351697,1.0525177,0.1442393,2.5966396,0.14200652,2.7810433,0.08132744,2.7797399,0.08161385,0.19045731,2.1496768,2.3109818,2.6351697,2.8312101,2.9400785,7,3640.9819986374696,45020.33785230743,456.08426,5500.0,1eRASS J034228.1-533053,em01_057144_020_ML01499_002_c010,57144.0,1499.0,105714401499.0,0.0,1426.0,55.617170659879555,-53.51496151482574,55.616238115871205,-53.51530819176159,,5.7240415,,,5.052151,6.1661897,264.92272675414665,-49.04046045437597,21.223041669805266,-68.8855167419409,58851.324,58849.656,58853.156,37.856163,6.750256,,6.750256,5.7028313,5.5310655,82.938095,,,,0.265876,,,,2.475568e-13,,,,7.374934,311.94278,0.8836025,8.0,5.1108494,310.821,7.6098137,0.14520298,0.0,0.0,3.1205416,0.0,3.1205416,0.0,0.010600265,0.0,0.010600265,0.0,1.1500776e-14,0.0,1.1500776e-14,1.1076455,294.38336,0.8923024,1.0,0.8311639,294.07126,7.059323,0.5644579,2.603677,17.072538,9.271926,8.481566,10.062285,0.054064557,0.029361924,0.026859047,0.0318648,3.9782603e-14,2.1605537e-14,1.9763832e-14,2.344724e-14,2.86792,315.7806,0.8869417,5.0,2.078047,315.72104,7.3020754,0.059969366,3.801289,21.165812,9.857385,8.994676,10.720093,0.06753538,0.03145271,0.028700002,0.03420542,6.660294e-14,3.1018455e-14,2.830375e-14,3.3733158e-14,2.3077564,313.40332,0.8836025,3.0,2.0279453,313.1155,7.765506,0.33088702,0.0,0.0,1.5642145,0.0,1.5642145,0.0,0.006346142,0.0,0.006346142,0.0,3.9343718e-14,0.0,3.9343718e-14,1.1053268,246.48274,0.85624605,0.0,1.4859748,245.60352,9.8772545,,0.0,0.0,5.432101,0.0,5.432101,0.0,0.034731127,0.0,0.034731127,0.0,1.2511213e-12,0.0,1.2511213e-12,0.68206143,156.40439,0.73298055,1.0,1.6683346,156.46411,13.28925,0.81143916,0.0,0.0,3.4108121,0.0,3.4108121,0.0,0.020513538,0.0,0.020513538,0.0,6.1602215e-13,0.0,6.1602215e-13,1.3296943,166.27127,0.73298055,1.0,3.2023275,166.33647,13.28925,0.9593326,0.0,0.0,1.3797694,0.0,1.3797694,0.0,0.007988851,0.0,0.007988851,0.0,2.0842292e-13,0.0,2.0842292e-13,0.2346199,172.71188,0.73298055,0.0,0.47225696,172.67899,12.067299,,0.4794573,4.8850307,6.452181,4.8850307,8.019332,0.03390069,0.044776257,0.03390069,0.055651825,1.545859e-12,2.041781e-12,1.545859e-12,2.537703e-12,0.2166887,144.09827,0.73298055,1.0,0.5213188,144.14993,13.28925,0.406263,0.0,0.0,1.3797694,0.0,1.3797694,0.0,0.010321266,0.0,0.010321266,0.0,8.3573003e-13,0.0,8.3573003e-13,0.20803028,133.68219,0.70057523,0.0,0.51375085,133.66626,13.28925,,8.0,4.1059923,314.71204,0.05769664257849139,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
